Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Avg_Monthly_Bal
Male,true,0,Graduate,false,3708.0,4700.0,132.0,360,1,Semiurban,true,14537.832641293597
Female,true,1,Graduate,false,4608.0,2845.0,140.0,180,1,Semiurban,true,21330.364045950333
Male,true,2,Graduate,false,4363.0,1250.0,140.0,360,1,Urban,true,11552.660597800055
Male,false,0,Graduate,false,4000.0,2500.0,140.0,360,1,Rural,true,17415.691283639902
Male,true,0,Graduate,false,3500.0,3250.0,140.0,360,1,Semiurban,true,11467.552664063054
Male,false,0,Graduate,false,6000.0,0.0,140.0,360,1,Rural,true,24753.780911941922
Male,true,0,Graduate,false,4500.0,0.0,140.0,360,1,Semiurban,true,15469.967889680922
Male,true,1,Not Graduate,false,2510.0,1983.0,140.0,180,1,Urban,false,6283.1002976808923
Male,true,1,Graduate,false,3155.0,1779.0,140.0,360,1,Semiurban,true,9944.1029342040274
Male,true,0,Not Graduate,false,2157.0,2730.0,140.0,360,1,Rural,true,9692.8415583529477
Male,false,0,Graduate,false,0.0,24000.0,148.0,360,0,Rural,false,0.0
Male,false,3,Not Graduate,false,4707.0,1993.0,148.0,360,1,Semiurban,true,17724.365340035642
Male,false,0,Graduate,false,5000.0,0.0,148.0,360,1,Rural,true,24612.787197047739
Male,true,2,Graduate,false,3283.0,2035.0,148.0,360,1,Urban,true,15031.56221239795
Male,true,1,Graduate,false,2667.0,1542.0,148.0,360,1,Rural,true,9953.1810592785
Female,false,0,Graduate,false,6000.0,0.0,156.0,360,1,Urban,true,29955.106794051455
Male,false,0,Graduate,false,12000.0,0.0,164.0,360,1,Semiurban,false,25861.947767252688
Male,true,0,Graduate,false,3208.0,3066.0,172.0,360,1,Urban,true,9503.9575085223
Male,true,0,Graduate,false,2383.0,3334.0,172.0,360,1,Semiurban,true,11101.667968410304
Male,false,0,Graduate,false,3676.0,4301.0,172.0,360,1,Rural,true,17944.780801714987
Male,true,1,Graduate,false,4283.0,3000.0,172.0,84,1,Rural,false,14611.508265452701
Female,false,0,Not Graduate,false,0.0,1760.0,180.0,360,1,Semiurban,false,0.0
Male,true,1,Graduate,false,6400.0,7250.0,180.0,360,0,Urban,false,16378.739461095211
Male,true,0,Graduate,false,5667.0,2667.0,180.0,360,1,Rural,true,25769.698620326351
Male,false,2,Not Graduate,false,2733.0,1083.0,180.0,360,1,Semiurban,false,10801.068750988325
Male,true,1,Graduate,false,8080.0,2250.0,180.0,360,1,Urban,true,36224.884100479539
Male,true,2,Not Graduate,false,3785.0,2912.0,180.0,360,0,Rural,false,13628.384839282306
Male,true,3,Graduate,false,3167.0,4000.0,180.0,300,0,Semiurban,false,7109.6606922705869
Male,true,0,Graduate,false,7901.0,1833.0,180.0,360,1,Rural,true,37448.794964978806
Male,false,0,Graduate,false,3071.0,4309.0,180.0,360,1,Urban,true,11534.421881839817
Male,true,0,Graduate,true,9963.0,0.0,180.0,360,1,Rural,true,30380.580828979761
Male,true,0,Graduate,false,2458.0,5105.0,188.0,360,0,Rural,false,7124.3780565140341
Male,true,0,Graduate,false,9328.0,0.0,188.0,180,1,Rural,true,41324.958622942919
Male,true,0,Graduate,true,2479.0,3013.0,188.0,360,1,Urban,true,12100.424913443725
Male,true,2,Graduate,false,6250.0,5654.0,188.0,180,1,Semiurban,true,23350.118085185877
Male,true,3,Graduate,false,6835.0,0.0,188.0,360,1,Semiurban,true,33221.353808972635
Male,false,1,Graduate,false,11250.0,0.0,196.0,360,1,Semiurban,false,40694.264316711793
Female,false,0,Graduate,true,3333.0,3916.0,212.0,360,1,Rural,true,8688.7381451435158
Male,true,1,Graduate,true,3507.0,3148.0,212.0,360,1,Rural,true,16759.989550882281
Male,true,0,Graduate,false,7830.0,2183.0,212.0,360,1,Rural,true,35958.359066477635
Male,true,0,Graduate,false,9083.0,0.0,228.0,360,1,Semiurban,true,24992.396012304052
Male,true,2,Graduate,false,5000.0,3667.0,236.0,360,1,Semiurban,true,21267.093395731226
Male,false,0,Graduate,false,9166.0,0.0,244.0,360,1,Urban,false,28424.727632778
Female,false,0,Graduate,false,8333.0,0.0,280.0,360,1,Semiurban,true,38220.037798716934
Male,true,2,Graduate,false,13633.0,0.0,280.0,240,1,Urban,true,66960.82415959402
Male,false,0,Graduate,false,5941.0,4232.0,296.0,360,1,Semiurban,true,26194.889912489816
Male,true,1,Graduate,false,10750.0,0.0,312.0,360,1,Urban,true,45321.313631756246
Male,true,3,Graduate,false,72529.0,0.0,360.0,360,1,Urban,true,255554.39567061007
Male,true,3,Graduate,false,81000.0,0.0,360.0,360,0,Rural,false,232665.22275275213
Male,true,1,Graduate,true,8666.0,4983.0,376.0,360,0,Rural,false,30084.729675355236
Male,true,0,Graduate,false,6000.0,2250.0,265.0,360,1,Semiurban,false,21582.296722800787
Male,true,1,Graduate,false,8750.0,0.0,297.0,360,1,Urban,true,32401.264628706722
Male,true,0,Not Graduate,false,4887.0,0.0,133.0,360,1,Rural,false,15347.378365379391
Male,true,2,Graduate,false,5935.0,0.0,133.0,360,1,Semiurban,true,28806.402430201892
Male,false,0,Not Graduate,false,6216.0,0.0,133.0,360,1,Rural,false,17351.026496373448
Male,true,0,Graduate,false,3391.0,1966.0,133.0,360,0,Rural,false,12192.609191828507
Male,true,2,Not Graduate,false,4288.0,3263.0,133.0,180,1,Urban,true,16242.300543669455
Female,false,0,Graduate,true,4583.0,0.0,133.0,360,0,Semiurban,false,15462.757898910944
Male,true,0,Graduate,false,4333.0,2291.0,133.0,350,1,Rural,true,20637.847563858657
Male,false,0,Graduate,false,6000.0,0.0,141.0,360,1,Urban,true,23216.2554494978
Male,false,0,Graduate,false,4983.0,0.0,141.0,360,1,Urban,true,18303.410347405341
Male,false,0,Graduate,true,6822.0,0.0,141.0,360,1,Rural,true,21683.030040361788
Male,true,2,Not Graduate,false,4136.0,0.0,149.0,480,0,Rural,false,15055.040264672381
Male,true,0,Not Graduate,false,3500.0,2168.0,149.0,360,1,Rural,true,16891.508471153018
Male,true,2,Graduate,false,5000.0,0.0,149.0,360,1,Rural,true,16779.340369692352
Male,true,0,Graduate,false,3948.0,1733.0,149.0,360,0,Rural,false,13711.631191387434
Male,true,3,Graduate,false,6417.0,0.0,157.0,180,1,Rural,true,20827.273196496018
Male,true,2,Not Graduate,false,3987.0,1411.0,157.0,360,1,Rural,true,16595.909612010779
Male,false,3,Graduate,false,4243.0,4123.0,157.0,360,1,Semiurban,true,10685.873995398102
Male,true,0,Not Graduate,true,2609.0,3449.0,165.0,180,0,Rural,false,10307.501896030517
Male,true,0,Not Graduate,false,4523.0,1350.0,165.0,360,1,Urban,true,20699.237089606184
Female,true,0,Graduate,false,7859.0,879.0,165.0,180,1,Semiurban,true,30794.734601120745
Male,true,0,Graduate,false,4334.0,2945.0,165.0,360,1,Semiurban,true,13708.857173518521
Male,true,0,Graduate,false,5116.0,1451.0,165.0,360,0,Urban,false,13796.748102738324
Male,true,2,Graduate,false,8333.0,3167.0,165.0,360,1,Rural,true,38415.299314835145
Female,true,1,Graduate,false,4000.0,3917.0,173.0,360,1,Rural,true,12755.832974529461
Male,true,1,Graduate,false,3400.0,2500.0,173.0,360,1,Semiurban,true,11253.825468223091
Male,true,3,Not Graduate,false,2647.0,1587.0,173.0,360,1,Rural,false,7421.5822797281235
Male,true,0,Graduate,false,3708.0,2569.0,173.0,360,1,Urban,false,11095.731908136233
Male,true,0,Not Graduate,false,2454.0,2333.0,181.0,360,0,Urban,false,7204.89353097507
Female,true,0,Not Graduate,false,1647.0,1762.0,181.0,360,1,Urban,false,5910.0833284565324
Female,false,2,Graduate,false,4968.0,0.0,189.0,360,1,Semiurban,true,19797.932399456229
Male,true,3,Graduate,false,7603.0,1213.0,197.0,360,1,Urban,true,31325.538964656746
Male,true,2,Graduate,true,6000.0,0.0,205.0,240,1,Semiurban,false,12654.22613616271
Male,true,2,Graduate,false,6540.0,0.0,205.0,360,1,Semiurban,true,31866.054484346103
Male,true,2,Graduate,false,724.0,3510.0,213.0,360,0,Rural,false,2188.2918605548948
Male,true,1,Graduate,false,8072.0,240.0,253.0,360,1,Urban,true,34347.488934781111
Male,true,1,Graduate,false,6083.0,4250.0,330.0,360,1,Urban,true,20521.456344420545
Male,true,0,Graduate,false,63337.0,0.0,490.0,180,1,Urban,true,225609.64765022436
Male,true,2,Graduate,true,5417.0,4196.0,267.0,360,1,Urban,true,24359.450021368706
Male,true,1,Graduate,false,5955.0,5625.0,315.0,360,1,Urban,true,29615.487006009105
Male,true,1,Graduate,false,3875.0,0.0,67.0,360,1,Urban,false,11847.264307033198
Male,true,1,Graduate,false,3875.0,0.0,67.0,360,1,Urban,false,14047.259359826032
Female,false,0,Graduate,false,2500.0,0.0,67.0,360,1,Urban,true,9383.188212465675
Female,false,0,Graduate,false,2500.0,0.0,67.0,360,1,Urban,true,6481.9121056923823
Male,true,0,Not Graduate,false,1700.0,2900.0,67.0,360,0,Urban,false,5704.2918121645753
Male,true,0,Not Graduate,false,1700.0,2900.0,67.0,360,0,Urban,false,4344.4381957311762
Male,false,0,Graduate,false,1916.0,5063.0,67.0,360,1,Rural,false,4099.417625171327
Male,false,0,Graduate,false,1916.0,5063.0,67.0,360,1,Rural,false,7465.0789485626692
Male,false,0,Graduate,false,2833.0,0.0,71.0,360,1,Urban,true,10628.042249838687
Male,false,0,Graduate,false,2833.0,0.0,71.0,360,1,Urban,true,7925.840455485436
Female,false,0,Graduate,false,4160.0,0.0,71.0,360,1,Semiurban,true,11966.141317229511
Female,false,0,Graduate,false,4160.0,0.0,71.0,360,1,Semiurban,true,12645.397470507462
Male,false,0,Graduate,false,6500.0,0.0,71.0,360,0,Urban,false,14301.573846280264
Male,false,0,Graduate,false,6500.0,0.0,71.0,360,0,Urban,false,19764.918652828714
Female,false,0,Graduate,false,2900.0,0.0,71.0,360,1,Rural,true,7420.2999025624795
Female,false,0,Graduate,false,2900.0,0.0,71.0,360,1,Rural,true,13665.016488387619
Female,false,0,Graduate,false,3180.0,0.0,71.0,360,0,Urban,false,7664.30780231474
Female,false,0,Graduate,false,3180.0,0.0,71.0,360,0,Urban,false,10814.251409558457
Male,false,0,Graduate,false,3069.0,0.0,71.0,480,1,Urban,false,10942.39353289376
Male,false,0,Graduate,false,3069.0,0.0,71.0,480,1,Urban,false,7681.7743251854408
Male,false,0,Graduate,false,2435.0,0.0,75.0,360,1,Urban,false,7407.6936492489931
Male,false,0,Graduate,false,2435.0,0.0,75.0,360,1,Urban,false,9608.954108996064
Male,true,1,Graduate,true,7500.0,0.0,75.0,360,1,Urban,true,33073.083839288236
Male,true,1,Graduate,true,7500.0,0.0,75.0,360,1,Urban,true,33304.222018309723
Female,false,0,Not Graduate,false,2478.0,0.0,75.0,360,1,Semiurban,true,11343.026593236284
Female,false,0,Not Graduate,false,2478.0,0.0,75.0,360,1,Semiurban,true,8209.5638565099671
Male,true,0,Graduate,false,2400.0,0.0,75.0,360,1,Urban,true,9864.54784824726
Male,true,0,Graduate,false,2400.0,0.0,75.0,360,1,Urban,true,6489.3776354959637
Male,true,0,Graduate,false,9323.0,0.0,75.0,180,1,Urban,true,37313.951981236081
Male,true,0,Graduate,false,9323.0,0.0,75.0,180,1,Urban,true,37426.630188287534
Female,true,1,Graduate,false,3564.0,0.0,79.0,360,1,Rural,false,12413.282351994239
Female,true,1,Graduate,false,3564.0,0.0,79.0,360,1,Rural,false,7893.1936289962723
Male,false,0,Graduate,false,4000.0,0.0,83.0,84,1,Urban,true,13834.14504408748
Male,false,0,Graduate,false,4000.0,0.0,83.0,84,1,Urban,true,15894.732846323664
Male,false,0,Graduate,true,11000.0,0.0,83.0,360,1,Urban,false,38191.257069667859
Male,false,0,Graduate,true,11000.0,0.0,83.0,360,1,Urban,false,29889.6497625247
Male,false,0,Not Graduate,false,3808.0,0.0,83.0,360,1,Rural,false,9804.9810204896476
Male,false,0,Not Graduate,false,3808.0,0.0,83.0,360,1,Rural,false,8810.7498591253861
Male,true,1,Graduate,true,2360.0,3355.0,87.0,240,1,Rural,true,6026.5830729479139
Male,true,1,Graduate,true,2360.0,3355.0,87.0,240,1,Rural,true,8458.7316970180927
Male,true,0,Graduate,false,2920.0,16.0,87.0,360,1,Rural,true,11512.116836295618
Male,true,0,Graduate,false,2920.0,16.0,87.0,360,1,Rural,true,9952.3075464512476
Male,true,0,Not Graduate,true,4344.0,736.0,87.0,360,1,Semiurban,false,10722.725338091397
Male,true,0,Not Graduate,true,4344.0,736.0,87.0,360,1,Semiurban,false,8814.2904801291133
Male,true,0,Not Graduate,false,2333.0,1516.0,95.0,360,1,Urban,true,7629.7788918123133
Male,true,0,Not Graduate,false,2333.0,1516.0,95.0,360,1,Urban,true,6847.75506703618
Female,false,0,Graduate,false,3250.0,0.0,95.0,360,1,Semiurban,true,9659.3886569799961
Female,false,0,Graduate,false,3250.0,0.0,95.0,360,1,Semiurban,true,13984.682549139528
Male,true,0,Not Graduate,false,1820.0,1769.0,95.0,360,1,Rural,true,8321.223106039608
Male,true,0,Not Graduate,false,1820.0,1769.0,95.0,360,1,Rural,true,8202.6340121807989
Male,false,0,Graduate,false,2875.0,2416.0,95.0,6,0,Semiurban,false,6971.9315367602112
Male,false,0,Graduate,false,2875.0,2416.0,95.0,6,0,Semiurban,false,11156.919461959533
Female,false,1,Graduate,false,3652.0,0.0,95.0,360,1,Semiurban,true,14146.85348222633
Female,false,1,Graduate,false,3652.0,0.0,95.0,360,1,Semiurban,true,10480.429999907723
Male,true,0,Graduate,false,3013.0,3033.0,95.0,300,1,Urban,true,8537.3027371223834
Male,true,0,Graduate,false,3013.0,3033.0,95.0,300,1,Urban,true,8919.545987459187
Female,false,0,Not Graduate,false,3400.0,0.0,95.0,360,1,Rural,false,12326.89388917002
Female,false,0,Not Graduate,false,3400.0,0.0,95.0,360,1,Rural,false,8981.53364959822
Male,true,3,Not Graduate,false,4755.0,0.0,95.0,6,0,Semiurban,false,11778.569834876613
Male,true,3,Not Graduate,false,4755.0,0.0,95.0,6,0,Semiurban,false,14073.351858169977
Male,true,1,Graduate,true,2895.0,0.0,95.0,360,1,Semiurban,true,8501.4712884829369
Male,true,1,Graduate,true,2895.0,0.0,95.0,360,1,Semiurban,true,9341.1806229103349
Male,true,0,Graduate,false,3033.0,1459.0,95.0,360,1,Urban,true,7617.1615538919441
Male,true,0,Graduate,false,3033.0,1459.0,95.0,360,1,Urban,true,11119.114339554011
Male,true,3,Graduate,false,2666.0,2083.0,95.0,360,1,Rural,true,7012.62405330117
Male,true,3,Graduate,false,2666.0,2083.0,95.0,360,1,Rural,true,11725.665136374688
Male,false,0,Graduate,false,3066.0,0.0,95.0,360,1,Semiurban,true,14531.178343399133
Male,false,0,Graduate,false,3066.0,0.0,95.0,360,1,Semiurban,true,12010.166873180509
Male,true,2,Not Graduate,false,3333.0,2000.0,99.0,360,1,Semiurban,true,12873.411417557931
Male,true,2,Not Graduate,false,3333.0,2000.0,99.0,360,1,Semiurban,true,9100.3353210371788
Female,false,0,Graduate,true,2600.0,1717.0,99.0,300,1,Semiurban,false,9781.9510940327145
Female,false,0,Graduate,true,2600.0,1717.0,99.0,300,1,Semiurban,false,7991.964584989395
Male,false,0,Graduate,false,3508.0,0.0,99.0,360,1,Rural,false,10911.252083683597
Male,false,0,Graduate,false,3508.0,0.0,99.0,360,1,Rural,false,13134.290370577772
Female,true,3,Not Graduate,false,1635.0,2444.0,99.0,360,1,Urban,true,6305.1485504698931
Female,true,3,Not Graduate,false,1635.0,2444.0,99.0,360,1,Urban,true,6606.7121968289357
Male,true,3,Graduate,false,3029.0,0.0,99.0,360,1,Urban,true,13033.613604513297
Male,true,3,Graduate,false,3029.0,0.0,99.0,360,1,Urban,true,15007.395462187049
Female,false,0,Graduate,false,2138.0,0.0,99.0,360,0,Semiurban,false,8425.0927624863361
Female,false,0,Graduate,false,2138.0,0.0,99.0,360,0,Semiurban,false,6778.9911219394553
Male,true,1,Graduate,false,2269.0,2167.0,99.0,360,1,Semiurban,true,7554.4149576674781
Male,true,1,Graduate,false,2269.0,2167.0,99.0,360,1,Semiurban,true,6168.6123531121029
Female,false,0,Graduate,false,1500.0,1800.0,103.0,360,0,Semiurban,false,5776.02835335467
Male,false,0,Graduate,false,2500.0,20000.0,103.0,360,1,Semiurban,true,7070.3406603613848
Female,false,0,Graduate,false,5000.0,0.0,103.0,360,0,Semiurban,false,11325.610623026452
Female,false,3,Graduate,false,4083.0,0.0,103.0,360,1,Semiurban,true,19722.164512443454
Male,false,2,Graduate,false,3617.0,0.0,107.0,360,1,Semiurban,true,15896.447717517873
Male,true,0,Not Graduate,false,2600.0,1700.0,107.0,360,1,Rural,true,9922.6108623167365
Male,false,0,Graduate,false,2243.0,2233.0,107.0,360,1,Semiurban,true,8502.8654852778382
Male,true,2,Not Graduate,false,2513.0,1110.0,107.0,360,1,Semiurban,true,8597.9813529220264
Male,true,1,Graduate,false,1782.0,2232.0,107.0,360,1,Rural,true,6952.0427639592044
Female,false,0,Graduate,false,3846.0,0.0,111.0,360,1,Semiurban,true,15114.223164330579
Male,true,0,Graduate,false,4625.0,2857.0,111.0,12,1,Urban,true,21968.755320615339
Male,true,1,Not Graduate,false,3399.0,1640.0,111.0,180,1,Urban,true,15585.016292899296
Male,false,0,Not Graduate,false,2927.0,2405.0,111.0,360,1,Semiurban,true,7643.90479085325
Male,false,1,Graduate,false,3062.0,1987.0,111.0,180,0,Urban,false,8789.40742656969
Female,false,0,Graduate,false,4124.0,0.0,115.0,360,1,Semiurban,true,19506.844826310262
Male,true,0,Graduate,false,4158.0,709.0,115.0,360,1,Urban,true,15584.591643219719
Male,true,0,Not Graduate,false,2000.0,1600.0,115.0,360,1,Rural,true,9021.4200020595017
Male,true,0,Graduate,false,2600.0,3500.0,115.0,6,1,Urban,true,7713.4872794901185
Male,true,0,Not Graduate,false,4188.0,0.0,115.0,180,1,Semiurban,true,16679.625371610073
Male,true,1,Graduate,false,2750.0,1842.0,115.0,360,1,Semiurban,true,9640.2745399889372
Male,false,0,Not Graduate,false,6045.0,0.0,115.0,360,0,Rural,false,13548.868017721617
Male,true,0,Graduate,false,2400.0,2167.0,115.0,360,1,Semiurban,true,9548.5479566210524
Female,false,0,Graduate,false,4547.0,0.0,115.0,360,1,Semiurban,true,15231.325095077616
Male,true,0,Not Graduate,false,2167.0,2400.0,115.0,360,1,Urban,true,7683.0900785922868
Male,true,0,Graduate,false,3597.0,2157.0,119.0,360,0,Rural,false,8524.736474552572
Male,true,0,Graduate,false,2292.0,1558.0,119.0,360,1,Urban,true,6957.9959966294791
Male,false,0,Graduate,false,1596.0,1760.0,119.0,360,0,Urban,false,5461.1919978417936
Male,true,1,Graduate,false,4609.0,2333.0,123.0,360,0,Semiurban,false,9497.6920104977289
Male,true,0,Not Graduate,false,3074.0,1800.0,123.0,360,0,Semiurban,false,11979.321344575083
Male,false,0,Graduate,false,2858.0,0.0,123.0,360,0,Rural,false,9416.372654765144
Male,true,0,Graduate,false,2613.0,2417.0,123.0,360,1,Semiurban,true,10156.819319235148
Male,true,1,Graduate,false,2882.0,1843.0,123.0,480,1,Semiurban,true,9767.1191581541752
Male,true,3,Graduate,false,3400.0,2500.0,123.0,360,0,Rural,false,11787.641503415838
Male,true,0,Not Graduate,false,3406.0,4417.0,123.0,360,1,Semiurban,true,14749.900637960807
Male,false,0,Not Graduate,false,2400.0,2400.0,123.0,360,1,Semiurban,true,8038.7668629469836
Male,true,2,Graduate,false,4400.0,0.0,127.0,360,0,Semiurban,false,15080.773331032746
Male,false,0,Graduate,false,3418.0,0.0,127.0,360,1,Semiurban,false,7251.7246258841742
Female,true,2,Graduate,false,4283.0,2383.0,127.0,360,1,Semiurban,true,17979.987934158573
Male,true,2,Graduate,false,4616.0,0.0,134.0,360,1,Urban,false,15133.767462341459
Male,false,0,Graduate,false,2060.0,2209.0,134.0,360,1,Semiurban,true,5353.0508101585456
Male,true,2,Graduate,false,3613.0,3539.0,134.0,180,1,Semiurban,true,11051.009634249713
Female,false,0,Graduate,false,3767.0,0.0,134.0,300,1,Urban,true,14133.760506062825
Male,true,2,Graduate,false,3153.0,1560.0,134.0,360,1,Urban,true,11256.270949510343
Male,true,0,Graduate,false,3941.0,2336.0,134.0,360,1,Semiurban,true,17194.60534853665
Male,true,0,Graduate,false,3859.0,3300.0,142.0,180,1,Rural,true,18216.62079676678
Male,true,3,Graduate,false,3242.0,437.0,142.0,480,0,Urban,false,8175.1661342502248
Male,true,3,Graduate,false,6406.0,0.0,150.0,360,1,Semiurban,false,16434.560034293147
Male,true,3,Graduate,true,5384.0,0.0,150.0,360,1,Semiurban,true,18938.70911289009
Male,false,0,Graduate,false,5900.0,0.0,150.0,360,1,Urban,true,16056.790900055759
Male,true,3,Graduate,false,3466.0,3428.0,150.0,360,1,Rural,true,11776.69932157784
Male,true,2,Graduate,false,3340.0,1710.0,150.0,360,0,Rural,false,6987.6889105574
Male,true,3,Graduate,true,6958.0,1411.0,150.0,360,1,Rural,true,28122.3853405398
Male,false,0,Graduate,false,5708.0,0.0,150.0,360,1,Rural,true,17017.95296987654
Male,true,2,Graduate,false,4708.0,1387.0,150.0,360,1,Semiurban,true,12502.818821052751
Male,false,0,Graduate,false,4727.0,0.0,150.0,360,0,Rural,false,11145.637700000218
Male,true,0,Graduate,false,2620.0,2223.0,150.0,360,1,Semiurban,true,7650.9067609436479
Male,true,2,Graduate,true,5000.0,2166.0,150.0,360,1,Urban,true,16762.836609609891
Male,true,2,Not Graduate,false,4521.0,1184.0,150.0,360,1,Semiurban,true,20697.19819428114
Male,true,2,Graduate,false,5041.0,700.0,150.0,360,1,Urban,true,17529.628739614665
Male,true,0,Not Graduate,false,2914.0,2130.0,150.0,300,1,Urban,true,10464.545329804314
Female,false,1,Graduate,true,8624.0,0.0,150.0,360,1,Semiurban,true,33660.705734434094
Male,true,3,Graduate,false,10166.0,750.0,150.0,6,1,Urban,true,43453.234212758041
Male,true,0,Graduate,false,3186.0,3145.0,150.0,180,0,Semiurban,false,10410.10897997654
Male,true,2,Graduate,true,16525.0,1014.0,150.0,360,1,Rural,true,61689.825308209656
Female,false,0,Graduate,false,12941.0,0.0,150.0,300,1,Urban,true,37362.17201517881
Male,true,1,Graduate,false,3333.0,3250.0,158.0,360,1,Urban,true,8526.1662266140283
Male,true,2,Graduate,false,4167.0,1447.0,158.0,360,1,Rural,true,12716.960255868322
Male,true,0,Graduate,false,5000.0,2393.0,158.0,360,1,Rural,false,14343.194907804796
Male,true,0,Graduate,false,4758.0,0.0,158.0,480,1,Semiurban,true,22409.736887877963
Male,false,1,Not Graduate,true,4053.0,2426.0,158.0,360,0,Urban,false,13465.36252151901
Male,true,3,Graduate,false,3036.0,2504.0,158.0,360,0,Semiurban,false,10542.836756632911
Male,true,0,Graduate,false,2783.0,2708.0,158.0,360,1,Urban,false,8392.2291317985055
Male,true,3,Not Graduate,false,5316.0,187.0,158.0,180,0,Semiurban,false,14793.848720058248
Male,true,1,Not Graduate,false,4554.0,1229.0,158.0,360,1,Urban,true,20557.116154138883
Male,false,2,Graduate,false,4923.0,0.0,166.0,360,0,Semiurban,true,18560.00744993435
Male,true,2,Graduate,false,12173.0,0.0,166.0,360,0,Semiurban,false,27844.09702484266
Female,true,0,Graduate,false,4180.0,2306.0,182.0,360,1,Semiurban,true,18161.855514417868
Male,true,0,Graduate,false,6080.0,2569.0,182.0,360,1,Rural,false,18636.273701922593
Male,true,0,Graduate,false,3707.0,3166.0,182.0,6,1,Rural,true,10631.639954997954
Male,true,1,Graduate,true,9833.0,1833.0,182.0,180,1,Urban,true,32404.323742052104
Male,false,1,Not Graduate,true,2769.0,1542.0,190.0,360,1,Semiurban,false,6591.2481331595345
Female,false,0,Graduate,false,10000.0,0.0,214.0,360,1,Semiurban,false,37722.615612730151
Male,true,2,Graduate,true,4246.0,4246.0,214.0,360,1,Urban,true,19273.711958105254
Male,true,2,Graduate,false,6700.0,1750.0,230.0,300,1,Semiurban,true,18000.382231430431
Male,true,2,Graduate,false,8333.0,0.0,246.0,360,1,Semiurban,true,21762.374911392439
Male,true,2,Graduate,false,8667.0,0.0,254.0,360,1,Rural,true,27206.249585115136
Male,true,0,Graduate,false,9226.0,7916.0,300.0,360,1,Urban,true,24150.082333257356
Male,true,3,Graduate,false,15000.0,0.0,300.0,360,1,Rural,true,70160.248651647154
Female,false,0,Graduate,false,12500.0,0.0,300.0,360,0,Urban,false,37857.106935231466
Male,true,3,Graduate,false,9699.0,0.0,300.0,360,1,Urban,true,32747.316849396459
Male,true,2,Graduate,true,9323.0,7873.0,380.0,300,1,Rural,true,46112.236295534763
Male,true,1,Graduate,false,10000.0,2690.0,412.0,360,1,Semiurban,true,34081.662060217066
Female,true,2,Graduate,false,10000.0,11666.0,460.0,360,1,Urban,false,27996.793204687954
Female,true,1,Graduate,true,19484.0,0.0,600.0,360,1,Semiurban,true,66662.117337666088
Male,true,3,Graduate,false,39999.0,0.0,600.0,180,0,Semiurban,true,165368.9471475663
Male,true,1,Graduate,false,12841.0,10968.0,349.0,360,1,Semiurban,false,28278.964438491843
Male,true,0,Graduate,false,19730.0,5266.0,570.0,360,1,Rural,false,64312.735229049205
Male,true,3,Graduate,false,3350.0,1560.0,135.0,360,1,Urban,true,12637.532980891187
Female,true,1,Graduate,false,4666.0,0.0,135.0,360,1,Urban,true,14385.969346552005
Male,true,0,Graduate,false,3366.0,2200.0,135.0,360,1,Rural,false,12149.876777820218
Male,true,1,Not Graduate,false,3500.0,1083.0,135.0,360,1,Urban,true,9212.6938658869749
Male,true,0,Not Graduate,false,4700.0,0.0,135.0,360,0,Semiurban,false,12833.43415870309
Female,false,0,Graduate,false,3762.0,1666.0,135.0,360,1,Rural,true,10674.041339165731
Male,true,0,Not Graduate,false,4483.0,0.0,135.0,360,1,Semiurban,true,13010.74968881009
Male,true,2,Graduate,false,3276.0,484.0,135.0,360,1,Semiurban,true,16140.422769892875
Female,false,0,Graduate,false,5530.0,0.0,135.0,360,1,Urban,true,21530.906948221706
Male,true,2,Not Graduate,false,3418.0,1380.0,135.0,360,1,Urban,true,15890.458230689295
Female,false,0,Graduate,false,3418.0,0.0,135.0,360,1,Rural,false,11714.06185838354
Male,true,0,Graduate,false,150.0,1800.0,135.0,360,1,Rural,false,470.48809321240446
Male,true,0,Graduate,false,3042.0,3167.0,135.0,360,1,Urban,true,13129.772861928901
Male,true,0,Graduate,false,3571.0,1917.0,135.0,360,1,Urban,true,12941.490449231995
Male,true,2,Graduate,false,5128.0,0.0,143.0,360,1,Rural,true,15656.629299829547
Female,false,0,Graduate,false,5417.0,0.0,143.0,480,0,Urban,false,18702.993932900117
Male,true,0,Graduate,false,5225.0,0.0,143.0,360,1,Rural,true,21677.959697654729
Male,true,0,Graduate,false,5509.0,0.0,143.0,360,1,Rural,true,18003.066006358065
Male,true,0,Not Graduate,false,7895.0,0.0,143.0,360,1,Rural,true,35372.196337300586
Male,true,0,Graduate,false,2425.0,2340.0,143.0,360,1,Semiurban,true,6463.9491101418571
Male,true,1,Graduate,false,3717.0,2925.0,151.0,360,1,Semiurban,false,8120.6436428220877
Male,true,0,Graduate,false,3007.0,3725.0,151.0,360,1,Rural,true,7942.1287341847983
Female,false,0,Graduate,false,5000.0,2541.0,151.0,480,1,Rural,false,18133.425304196793
Male,false,0,Graduate,false,4843.0,3806.0,151.0,360,1,Semiurban,true,21193.276227286358
Male,false,0,Graduate,false,4095.0,3447.0,151.0,360,1,Rural,true,19828.409683823378
Male,true,0,Graduate,false,2473.0,1843.0,159.0,360,1,Rural,false,8109.5604663228542
